[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] POST   /api/v1/admin/auth        --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).Authenticate-fm (3 handlers)
[GIN-debug] POST   /api/v1/users             --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).AddUser-fm (4 handlers)
[GIN-debug] GET    /api/v1/users/list        --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).ListUsers-fm (4 handlers)
[GIN-debug] GET    /api/v1/users/detail/:id  --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).GetUserByID-fm (4 handlers)
[GIN-debug] GET    /api/v1/users/            --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).GetUserByParams-fm (4 handlers)
[GIN-debug] DELETE /api/v1/users/:id         --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).DeleteUserByID-fm (4 handlers)
[GIN-debug] PATCH  /api/v1/users             --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).UpdateUser-fm (4 handlers)
[GIN-debug] GET    /swagger/*any             --> github.com/swaggo/gin-swagger.CustomWrapHandler.func1 (3 handlers)
[GIN-debug] Listening and serving HTTP on :8808
[GIN] 2020/04/24 - 21:45:03 | 200 |     685.859µs |  136.55.173.132 | POST     "/api/v1/admin/auth"
[GIN] 2020/04/24 - 21:45:48 | 200 |     726.691µs |  136.55.173.132 | POST     "/api/v1/admin/auth"
[GIN] 2020/04/24 - 21:46:45 | 200 |     730.623µs |  136.55.173.132 | POST     "/api/v1/admin/auth"
[GIN] 2020/04/24 - 21:47:06 | 200 |     704.416µs |  136.55.173.132 | POST     "/api/v1/admin/auth"
[GIN] 2020/04/24 - 21:47:45 | 200 |     743.022µs |  136.55.173.132 | POST     "/api/v1/admin/auth"
[GIN] 2020/04/24 - 21:48:00 | 200 |     682.267µs |  136.55.173.132 | POST     "/api/v1/admin/auth"
µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:22 | 200 |     698.986µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:22 | 200 |     667.352µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:23 | 200 |     674.659µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:23 | 200 |     722.106µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:23 | 200 |     680.332µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:23 | 200 |     725.548µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:23 | 200 |     743.985µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:23 | 200 |     744.365µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:23 | 200 |      698.09µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:24 | 200 |     746.901µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:24 | 200 |     689.697µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:24 | 200 |     688.842µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:24 | 200 |     683.002µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:24 | 200 |     700.463µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:24 | 200 |     722.741µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:24 | 200 |     721.171µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:25 | 200 |     684.773µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:25 | 200 |     720.937µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:25 | 200 |     692.625µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:25 | 200 |     729.017µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:25 | 200 |     714.084µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:25 | 200 |     730.166µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:25 | 200 |      696.73µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:25 | 200 |     690.864µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:26 | 200 |     680.847µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:26 | 200 |     682.681µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:26 | 200 |     681.031µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:26 | 200 |     684.091µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:26 | 200 |      739.42µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:26 | 200 |     680.499µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:27 | 200 |     666.566µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:27 | 200 |     717.957µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:27 | 200 |     716.189µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:27 | 200 |     715.849µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:27 | 200 |     693.527µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:27 | 200 |     693.707µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:27 | 200 |     682.982µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:28 | 200 |     735.271µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:28 | 200 |     737.178µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:28 | 200 |     688.284µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:28 | 200 |     650.662µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:28 | 200 |     749.457µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:28 | 200 |     751.164µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:29 | 200 |     687.108µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:29 | 200 |     689.972µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:29 | 200 |     718.562µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:29 | 200 |     738.315µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:29 | 200 |     688.381µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:29 | 200 |     695.181µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:29 | 200 |     712.915µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:29 | 200 |     721.979µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:30 | 200 |     700.096µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:30 | 200 |     695.595µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:30 | 200 |     722.458µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:56 | 200 |     748.475µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:56 | 200 |     781.599µs |  136.55.173.132 | POST     "/api/v1/users"
